acc,prec,rec,fs
72.90,72.97,72.79,72.63
83.50,83.50,83.52,83.46
acc,prec,rec,fs
72.90,72.97,72.79,72.63
83.50,83.50,83.52,83.46
acc,prec,rec,fs
72.90,72.97,72.79,72.63
83.50,83.50,83.52,83.46
acc,prec,rec,fs
72.90,72.97,72.79,72.63
83.50,83.50,83.52,83.46
acc,prec,rec,fs
72.90,72.97,72.79,72.63
83.50,83.50,83.52,83.46
acc,prec,rec,fs
72.90,72.97,72.79,72.63
83.50,83.50,83.52,83.46
